,order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
96,ORD055459,ID0443288645,2019-11-23,Bakers,"[('Thunder line', 1), ('Olivia x460', 1), ('pearTV', 1)]",9715,67.66,-37.821279600000004,145.00417190000005,10,8811.16,Spring,False,1.4818,"not compatible on sprint network had to return it, description says it's compatible on sprint network but it's not. the tech team could not active it on their network.",False
97,ORD148500,ID0245493796,2019-11-24,Thompson,"[('Olivia x460', 1), ('pearTV', 1), ('Thunder line', 2)]",11895,108.99,-37.8007702,144.95991750000005,5,11409.24,Spring,True,1.7414,bestbuy delivered this on the day of release. digico still seems to be back-ordered. it is a great product. nice and light with uniform screen and snappy performance.,True
98,ORD073879,ID0846547079,2019-11-27,Nickolson,"[('Alcon 10', 2), ('pearTV', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",32610,144.075,-37.8201628,144.9686638,25,24601.575,Spring,True,0.1912,"good display and has a face id (slower than alcon) this thing is huge, good display and has a face id (slower than alcon), camera is a beast, super cheap for it's spec",True
100,ORD209706,ID0283334348,2019-04-27,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Thunder line', 2)]",26580,67.89,-37.7994961,144.9491927,10,23989.89,Autumn,False,1.4787,great value phone works like it should. very happy with it great value,True
101,ORD139865,ID1479905393,2019-10-03,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('iStream', 1)]",4790,79.99,-37.821021,144.95580669999995,10,4390.99,Spring,False,1.2058,is a nice phone i love this phone the cameras are amazing,True
102,ORD128010,ID0269335418,2019-06-16,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2), ('iStream', 1)]",6920,78.17,-37.8121328,144.978011,0,6998.17,Winter,True,1.0349,"google won my wife over with this one. bought this to get my wife to switch from alcon to android. i thought the android ui would be a hit, and i was right. i bought this used and it came in excellent condition. the screen is responsive and bright and really nice.",True
103,ORD140461,ID0635530384,2019-03-07,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",19990,76.78,-37.81284,144.94309219999997,5,19067.28,Autumn,True,0.3502,good one nice,True
104,ORD318567,ID5001030274,2019-01-22,Thompson,"[('iStream', 2), ('Toshika 750', 1), ('pearTV', 1)]",10930,70.63,-37.8114307,144.95178869999995,15,9361.13,Summer,False,0.4375,perfect i was expecting flaws but there wasn’t any... it was perfect ... bought it as a gift for the hubby and he is indeed enjoying it,True
105,ORD162265,ID0127714984,2019-07-07,Bakers,"[('pearTV', 2), ('Olivia x460', 2)]",15070,72.0,-37.7973366,145.0107,0,15142.0,Winter,False,1.9588,four stars the cel phone came with a burned pixel that didnt fix... the rest was ok,True
106,ORD154227,ID0664379340,2019-03-13,Nickolson,"[('iStream', 1), ('Olivia x460', 2), ('Lucent 330S', 2)]",5060,76.37,-37.8205013,144.9656908,5,4883.37,Autumn,True,0.4003,five stars i love this phone so much that after i broke the screen i bought another one.,True
107,ORD424993,ID4754200367,2019-07-11,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Thunder line', 2), ('Toshika 750', 2)]",17880,82.72,-37.8149881,144.92750149999995,0,17962.72,Winter,True,1.74,face recognition nice product,True
108,ORD161586,ID2288769459,2019-07-17,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 1)]",10180,78.63,-37.801406899999996,145.003197,15,8731.63,Winter,True,1.1853,great.. great.... got what i wanted for a good price. simple as that. wish all purchases could be that way.,True
109,ORD250896,ID3768710483,2019-06-07,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",12090,73.39,-37.816432,144.9669977,5,11558.89,Winter,True,0.3292,"love the phone love the phone. works great. camera is okay, but not as easy as it could be to use and hard to focus at times. no speed to speak of. sound quality is excellent. downloads apps without any drama.",True
110,ORD156912,ID0441996141,2019-08-06,Bakers,"[('Thunder line', 2), ('Alcon 10', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",15965,68.93,-37.819742,145.00108899999995,10,14437.43,Winter,False,1.2009,five stars very good for me. thanks,True
111,ORD257788,ID0710035335,2019-04-24,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",4635,66.66,-37.814836799999995,144.9376909,0,4701.66,Autumn,False,0.8592,"battery life a 10th of new units lots of unnecessary apps and the battery life is minimal. have the same model as a work phone with a standby time of 6 days, the one i bought dies in 8 hours. all apps do work correctly and visually looks and feels like new.",True
112,ORD004331,ID6167265881,2019-06-02,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",30110,77.13,-37.812487,144.9653,25,22659.63,Winter,True,0.7759,"great, annoying address book the only con is the address book is impossible to use. it imported a lot of contacts incorrectly off my sim card (was using razr before). otherwise, i love that is asks before connecting to data (because i never want it to), holds a charge for days and is cheap!",True
113,ORD141037,ID4283908154,2019-01-26,Bakers,"[('Thunder line', 2), ('Olivia x460', 2), ('iAssist Line', 2), ('Candle Inferno', 1)]",11690,50.98,-37.8100606,144.99600269999996,0,11740.98,Summer,False,0.0682,not compatible with boost! the product can not be connected to boostmobile!,False
114,ORD486258,ID6143901733,2019-02-20,Bakers,"[('Thunder line', 2), ('Olivia x460', 2), ('iStream', 1)]",6960,74.52,-37.802808399999996,145.0041919,10,6338.52,Summer,False,1.123,our tablet is fast and works very well. i am pleased with the amount of apps that digico offers.,True
115,ORD363634,ID1463547024,2019-01-30,Bakers,"[('iStream', 2), ('Thunder line', 2), ('Olivia x460', 2)]",7110,75.55,-37.8179683,145.003905,5,6830.05,Summer,False,1.1702,received on time i absolutely love this phone and it does work excellently,True
116,ORD362524,ID0054552166,2019-07-29,Nickolson,"[('Alcon 10', 1), ('iStream', 1), ('Thunder line', 2)]",13460,79.23,-37.820871999999994,144.9826286,10,12193.23,Winter,True,1.1776,not unlocked for uscellular it is unlocked for some carriers but not uscellular even though i was told it was. battery doesn't last very long on it. but it's in amazing condition better than i thought and other than it not being unlocked i am very happy with it.,True
118,ORD488867,ID0283334267,2019-01-13,Thompson,"[('Olivia x460', 1), ('pearTV', 2)]",13845,83.68,-37.8026398,144.956068,0,13928.68,Summer,True,1.3689,"is not usable with sprint this phone has no sim card, even though i specifically called and asked about it. it will not work with sprint, cannot be unlocked and in order to work with sprint you will have to buy a new sim card",False
119,ORD300205,ID0650272311,2019-06-20,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1), ('Lucent 330S', 1), ('pearTV', 2)]",18640,67.06,-37.81149310000001,144.9813197,10,16843.06,Winter,False,1.2348,great phone great phone and the battery last a long time on a charge,True
120,ORD008270,ID0370751656,2019-12-28,Bakers,"[('Olivia x460', 2), ('iStream', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",5405,75.87,-37.8116817,144.983426,25,4129.62,Summer,False,1.0551,definitely would buy again for verizon prepaid great phone. linked right up to verizon prepaid,True
121,ORD419482,ID0583473314,2019-06-21,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",6105,62.44,-37.80564520000001,144.9952511,0,6167.44,Winter,False,0.4843,"love love excellent phone, works perfect, great picture quality, why waste money on expensive phone when this works as good as the universe.",True
122,ORD251207,ID3933225839,2019-03-15,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Olivia x460', 2), ('pearTV', 2)]",26480,51.14,-37.8081185,144.9567616,0,26531.14,Autumn,False,0.9918,"worst cell phone ever ... after a month of usage, the screen was turn off (probably an unsoldering cable). the seller did not take responsibility as well as lucentrola, argument is an international cell ph",False
123,ORD117836,ID0248746971,2019-07-07,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545,78.82,-37.8193049,144.999041,15,4792.07,Winter,True,1.089,great purchase it works as if it's a new phone. i'm very happy with the purchase.,True
124,ORD376531,ID3215192015,2019-10-11,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Thunder line', 2)]",13485,83.93,-37.80865900000001,144.9493715,5,12894.68,Spring,True,0.4906,"espero sus clmentarios así es como recibí el paquete, con el encendido y demás... como lo expliqué en su correo, quedo de sus comentarios!",False
125,ORD462057,ID0255058357,2019-04-05,Nickolson,"[('iStream', 2), ('Universe Note', 2)]",7200,49.59,-37.8129246,144.9714506,5,6889.59,Autumn,False,0.6529,"definitely, not a good buy. totally worst and waste of your money!!! the device vibration intensity is very low, you cant feel it is vibrating when you receive calls. loud speaker is very low. its is better to buy other mid range devices from olivia etc. its not definitely worth the money.",False
126,ORD160040,ID0255059523,2019-01-30,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",19680,92.45,-37.8131672,144.97286469999997,15,16820.45,Summer,True,0.6708,happy with my phone came with all the accessories and works great,True
127,ORD422204,ID0746924710,2019-12-03,Nickolson,"[('iStream', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",5740,98.42,-37.823704299999996,144.9825536,25,4403.42,Summer,True,1.2770000000000001,gran telefono. el equipo funciona de forma perfecta. es muy rapido y los sensores son muy rápidos y precisos.,True
128,ORD290977,ID6226013491,2019-08-25,Bakers,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,67.1,-37.817331700000004,145.0041307,0,3947.1,Winter,False,1.131,i love my candle. i bought the larger screen after owning 2 previous 7 inch screens.,True
129,ORD245441,ID0579999705,2019-02-11,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('pearTV', 1)]",11060,101.78,-37.8058411,144.9317736,10,10055.78,Summer,True,1.5453,lucentrola for employee this phone came in so fast and met every expectation! our employee even said he could hear better on this one than the last phone (which we paid about $160.00 for.,True
130,ORD378389,ID0709973344,2019-12-19,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 2), ('iStream', 2)]",14130,94.76,-37.8148701,144.9356697,25,10692.26,Summer,True,1.0319,universe s10 in excellent condition,True
131,ORD238037,ID0577522375,2019-06-27,Nickolson,"[('Universe Note', 1), ('pearTV', 1)]",9760,62.8,-37.822821999999995,144.9708878,25,7382.8,Winter,False,0.485,battery lasts forever large screen. does everything i want. battery lasts forever. almost prefer slightly smaller screen. nice solid phone.,True
132,ORD100565,ID2140731822,2019-01-06,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Lucent 330S', 1), ('Olivia x460', 1)]",11955,93.72,-37.798905299999994,144.9198257,10,10853.22,Summer,False,2.8443,"very good ""dumbphone"" this phone is indeed rugged and verizon permits a ""data block"" to be applied by calling customer service. now my son uses it for talk and text only and i don't have to worry about the bill being sky high. also, the battery charge time is outstanding.",True
133,ORD119621,ID1842169016,2019-05-12,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2)]",11100,68.01,-37.832570399999994,144.97168380000005,25,8393.01,Autumn,True,1.567,"a complete waste of money!!! i gave it a star because it looked amazing.... until i tried to charge it .... it just doesn't work at all!!! it never lit up. can't turn it on, no signs of charging at all, tried with other chargers and nothing! i am from another country so i can't return it. i guees i'm stuck with a $100 piece of crap.",False
134,ORD150296,ID0227330518,2019-12-16,Bakers,"[('iStream', 1), ('Alcon 10', 1)]",9100,92.53,-37.803326500000004,144.9944293,0,9192.53,Summer,True,0.7458,awsome i like my phone other then its heavy not light but overall very pleased with its performance,True
135,ORD440619,ID4655129048,2019-10-10,Thompson,"[('iStream', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",4180,97.86,-37.8093643,144.94815,0,4277.86,Spring,True,0.3804,five stars works great and my son loved it!,True
136,ORD349000,ID0593055521,2019-11-16,Nickolson,"[('pearTV', 1), ('Olivia x460', 1)]",7535,101.59,-37.810947799999994,144.96318390000005,10,6883.09,Spring,True,1.0189,five stars great phone,True
137,ORD332297,ID3887190865,2019-10-10,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Universe Note', 2)]",8985,86.63,-37.8169773,144.97688290000005,10,8173.13,Spring,True,0.6694,received defective item the home button not working. shut down and restart by itself. i charged it for almost 2 hours and the battery life is still 9%. this is horrible,False
138,ORD377392,ID4735836868,2019-01-04,Thompson,"[('pearTV', 1), ('Universe Note', 2)]",13210,96.81,-37.8032857,144.9502708,25,10004.31,Summer,True,1.0823,bacony cheesy goodness good phone for the price. runs on pie (9.0) fast and easy.,True
140,ORD096730,ID6167266601,2019-09-08,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865,40.17,-37.807367,144.9629436,25,8188.92,Spring,False,1.3783,"love it , this time it's a gift  for friend",True
141,ORD141735,ID0247028711,2019-03-14,Nickolson,"[('iStream', 1), ('Olivia x460', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",12550,75.44,-37.8155341,144.970186,15,10742.94,Autumn,True,0.3453,good. good.,True
142,ORD498719,ID6197211187,2019-05-27,Thompson,"[('iStream', 2), ('Lucent 330S', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",5370,66.66,-37.814957899999996,144.9275311,15,4631.16,Autumn,False,1.7369,everything else is pretty much perfect didn't buy this through digico. i bought it through verizon in the 64gb model version cons - no sd card known issues : sim card says ejected every now and then. even though verizon is cdma. everything else is pretty much perfect.,True
143,ORD210799,ID1463620910,2019-06-06,Bakers,"[('Universe Note', 1), ('Olivia x460', 1), ('pearTV', 1), ('iAssist Line', 2)]",15435,67.6,-37.8176225,145.005412,15,13187.35,Winter,False,1.2338,it looks and feels great. particularly enjoying the 'edge' features using this device for over two months now. it looks and feels great. particularly enjoying the 'edge' features. good performance and pretty good battery power.,True
144,ORD494800,ID0579494469,2019-05-29,Thompson,"[('Thunder line', 2), ('Olivia x460', 1), ('Universe Note', 2), ('pearTV', 2)]",25105,63.38,-37.815894899999996,144.95088230000005,0,25168.38,Autumn,False,0.491,five stars excellent phone as specifications'm saying is unlocked using in movista in venezuela recommend,True
145,ORD301114,ID1271016015,2019-12-24,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",15690,73.96,-37.8159987,144.938331,25,11841.46,Summer,False,0.8529,five stars awesome,True
146,ORD349697,ID2325319131,2019-09-30,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('iAssist Line', 2), ('pearTV', 1)]",13215,70.57,-37.8180999,144.9694137,5,12624.82,Spring,False,0.0564,five stars great!,True
147,ORD020979,ID0571731481,2019-11-01,Thompson,"[('pearTV', 2), ('Universe Note', 2)]",19520,106.11,-37.8244158,144.94448219999995,0,19626.11,Spring,True,1.3268,as advertised just as advertised. a great phone for a great price in great condition,True
148,ORD298138,ID0126932343,2019-08-16,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",11295,64.32,-37.8162141,144.9659806,10,10229.82,Winter,False,0.4109,sweeeeeeet deal! love this phone! awesome price! exactly as described. i will definitely be checking back with you guys in the future.,True
149,ORD125215,ID0305913668,2019-10-21,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",8560,78.06,-37.80195120000001,145.00063459999996,15,7354.06,Spring,False,1.0138,is wonderful cellphone not is new but is a good condition,True
150,ORD445561,ID0176722515,2019-02-21,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760,75.51,-37.814134100000004,144.9673044,5,7447.51,Summer,True,0.5344,"awful. weak battery, wor st charger. awful.weak battery,wor st charger.",False
151,ORD032826,ID3804564097,2019-07-26,Bakers,"[('Olivia x460', 2), ('Thunder line', 1)]",4630,66.51,-37.82048220000001,144.99480559999995,0,4696.51,Winter,False,1.1679,excellent phone excellent phone,True
152,ORD237423,ID3218293524,2019-05-02,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Lucent 330S', 2)]",9230,68.05,-37.802755,144.9473571,15,7913.55,Autumn,False,1.1044,"a surprising value this is an exceptional phone for roughly $350. difficult to find any difference between the a50 and far more expensive phones. great screen, camera, charging, speed, memory expansion.",True
153,ORD369813,ID0248746945,2019-05-07,Bakers,"[('Universe Note', 1), ('Olivia x460', 2)]",5900,81.41,-37.823082,144.99159469999995,15,5096.41,Autumn,True,1.4914,"fast shipping, good price great phone, some scratches on the screen",True
154,ORD157400,ID6167344379,2019-12-28,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('pearTV', 1), ('Candle Inferno', 1)]",28090,61.18,-37.8108289,144.9670389,0,28151.18,Summer,False,0.8923,"not as advertised the phone sent was a prepaid phone, however, the product was not advertised as such. no where does it say this is a prepaid phone.",False
155,ORD011844,ID2055606252,2019-09-18,Bakers,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,104.84,-37.7989674,144.9879386,25,10492.34,Spring,True,1.3852,good features! worth the buck! not to bad! unfortunately you have to always update to newer models.,True
156,ORD386886,ID6167191174,2019-11-26,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,103.75,-37.8175175,144.95917680000005,0,6873.75,Spring,True,0.9201,"it talks to me, plays the type of music i want to listen to, and even turns off when i ask if to.",True
157,ORD016506,ID1224854750,2019-06-06,Thompson,"[('Toshika 750', 2), ('iStream', 1), ('Olivia x460', 1), ('Thunder line', 1)]",12195,63.5,-37.8135052,144.94044409999995,10,11039.0,Winter,False,0.5899,bought 3 months ago for verizon. works perfectly. ... bought 3 months ago for verizon. works perfectly. there was no sim card so i had to get one from verizon. other than that the phone has been awesome,True
158,ORD218078,ID0419481494,2019-05-01,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125,81.53,-37.8187507,144.99606430000003,25,14425.28,Autumn,True,0.9773,great phone great phone,True
159,ORD477946,ID0598400064,2019-10-06,Nickolson,"[('Olivia x460', 1), ('Universe Note', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",11445,74.17,-37.814116999999996,144.96412019999997,10,10374.67,Spring,False,0.6903,good quatily i only can say it was a really good experience buy from this seller. the product is exactly to the description they have. i only have 2 days with the phone and it is work perfectly for now. and it is work good with metropcs,True
160,ORD002515,ID0591393797,2019-09-06,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,76.25,-37.8198468,144.96145280000005,15,7832.5,Spring,False,0.7256,"i have a couple of ipads and decided to get this for general browsing, movie watching etc. very pleased with the overall package. an added bonus is the very nice digico integration.",True
161,ORD026211,ID3146808071,2019-02-01,Bakers,"[('iStream', 1), ('Alcon 10', 2), ('Candle Inferno', 2)]",18910,70.94,-37.8118976,144.9866869,10,17089.94,Summer,False,0.7807,great buy for a great price! i genuinely love the phone. it came in on time and in perfect condition with the charger and cube as well as a sim opener. great buy for a great price!,True
162,ORD364676,ID6167265872,2019-09-07,Nickolson,"[('iStream', 1), ('Olivia x460', 2), ('pearTV', 2)]",15220,73.61,-37.8153597,144.96662959999995,15,13010.61,Spring,False,0.4424,love it! works beautifully love it! works beautifully. just as described :),True
163,ORD173193,ID6167344575,2019-05-11,Nickolson,"[('iStream', 2), ('Lucent 330S', 1), ('Alcon 10', 1), ('pearTV', 2)]",23100,79.05,-37.8155701,144.9740446,15,19714.05,Autumn,True,0.5192,nice phone very beautiful phone,True
164,ORD045488,ID0591430324,2019-12-12,Nickolson,"[('Alcon 10', 2), ('Universe Note', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",33870,67.02,-37.8178315,144.9663314,0,33937.02,Summer,False,0.2956,"overall a great phone great performance and the camera is amazing. the video recording is not the best but it's decent. the picture quality is the best on a smartphone. the battery life is good, it's not great but it's not an issue for me.",True
165,ORD172009,ID0385176258,2019-07-05,Bakers,"[('pearTV', 2), ('iAssist Line', 2), ('Thunder line', 1), ('Universe Note', 1)]",22700,68.94,-37.7980886,144.98404119999995,15,19363.94,Winter,False,1.651,great price great price,True
166,ORD122364,ID0583064066,2019-06-01,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('Olivia x460', 1)]",10325,71.13,-37.8083751,144.92880359999995,0,10396.13,Winter,False,1.6761,"**** phone would only use certain chargers, had to buy a wireless charger. but other then that it's perfect for my kid.",True
167,ORD343466,ID0247020720,2019-06-03,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Universe Note', 1)]",8125,73.43,-37.8132014,144.9681995,10,7385.93,Winter,True,0.6121,read this i read all the review and it honestly seemed like a bad phone but everything i read was wrong everything was great i love it,True
168,ORD266478,ID0775945931,2019-05-30,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",24310,52.03,-37.805499299999994,144.9591122,0,24362.03,Autumn,False,1.3265,"screenbleeding... screenbleeding after 25 days. lcc gives only 30 days waranty, unclear who have responsibilty if something doesnt work. digico, supplier or lucentrola.",False
169,ORD406131,ID1449308597,2019-01-03,Bakers,"[('Toshika 750', 2), ('pearTV', 2), ('iStream', 1)]",21410,95.75,-37.8168656,144.98795800000005,0,21505.75,Summer,True,0.997,good phone. love this phone. exactly what i wanted. no problems and came quickly. my son bought one but it didn't work. sent it back had got one from the cellular company we use. s8 was available but this one had all the features we wanted.,True
170,ORD125008,ID0060095426,2019-07-19,Bakers,"[('Universe Note', 2), ('Thunder line', 2), ('Alcon 10', 2)]",29160,68.33,-37.8246592,144.98870730000004,25,21938.33,Winter,True,1.7302,malfunctioned screen! not in the description! item showed up with the bottom half of the screen in pink! no battery! no pen! no charger! paid extra to recieve by the 4th and did not recieve until the 6th!,False
171,ORD434857,ID0283334486,2019-09-19,Thompson,"[('iStream', 2), ('Olivia x460', 2)]",2750,106.28,-37.7998732,144.95414219999995,0,2856.28,Spring,True,1.5547,excellent why didn’t i think it is in the beginning i love it,True
172,ORD400178,ID0266739858,2019-07-28,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 1), ('iStream', 1), ('Alcon 10', 2)]",23600,81.93,-37.8234855,144.9896653,0,23681.93,Winter,True,1.5794,"great screen image but not much the s5 great screen image but not much the s5. one major problem is the wifi, have the fastest home internet but the phone takes for ever to load. all other devices work except my phone seems to operate at dial up speed on wifi. works great on network internet.",True
173,ORD269572,ID1463547113,2019-09-23,Bakers,"[('Candle Inferno', 1), ('pearTV', 2)]",13050,104.04,-37.818853000000004,145.00260319999995,25,9891.54,Spring,True,1.1799,good phone for senior good phone,True
175,ORD188067,ID1560149460,2019-01-18,Thompson,"[('Thunder line', 1), ('iAssist Line', 2), ('Alcon 10', 2)]",24530,92.52,-37.8161164,144.9383974,5,23396.02,Summer,True,0.8535,great phone great phone. half the price of the s10 but great performance.,True
176,ORD441545,ID0367849099,2019-10-10,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('pearTV', 1), ('iAssist Line', 2)]",14445,71.35,-37.80155870000001,144.9643303,10,13071.85,Spring,False,1.9512,cheap by risk... not good proximity sensor does not work.. you have to manually block the phone while talking not to press icons with your face..,False
177,ORD140740,ID0054396965,2019-05-11,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1)]",11175,80.94,-37.80180670000001,144.9456149,15,9579.69,Autumn,True,1.2164,perfect love this phone i didn't need any of the features of the flagship phones. great in display fingerprint reader. works with t-mobile,True
178,ORD150000,ID0588197263,2019-09-20,Nickolson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('Olivia x460', 2)]",6720,101.8,-37.812127600000004,144.9738474,10,6149.8,Spring,True,0.8131,carlos very nice excellent cell phone access is highly recommended fast internet has many applications to download and it works very well the truth is excellent buy!,True
179,ORD358547,ID0767584430,2019-12-02,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Universe Note', 2), ('pearTV', 2)]",23205,95.94,-37.807868299999996,144.969902,15,19820.19,Summer,True,1.1945,"amazing photos all phones do most things well. the camera on this phone is excellent. battery life is good to very good (maybe 3.5 stars). overall, best phone i've owned.",True
180,ORD336423,ID0575396015,2019-04-27,Nickolson,"[('pearTV', 1), ('iStream', 1)]",6460,65.13,-37.8210743,144.9830055,10,5879.13,Autumn,False,1.2149,"love it. though, wish it was portable.",True
181,ORD368719,ID1463656484,2019-04-27,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655,50.78,-37.818618799999996,144.9991809,0,1705.78,Autumn,False,1.0207,big disappointment. never buy refurbished just after 2 months using the device now it's showing vertical lines on screen and needs screen replacement. never buy refurbished devices.,False
182,ORD157526,ID0589530515,2019-09-10,Thompson,"[('Alcon 10', 2), ('Universe Note', 1)]",21350,81.19,-37.8216354,144.95517619999995,25,16093.69,Spring,False,1.2262,five stars perfect...100% satisfied,True
183,ORD407309,ID1463620472,2019-12-07,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 2), ('Lucent 330S', 1)]",11525,94.42,-37.8179454,144.9934471,25,8738.17,Summer,True,0.8987,five stars worth the purchase,True
184,ORD250941,ID0054552189,2019-01-03,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085,77.91,-37.82042070000001,144.98500239999996,15,1850.16,Summer,False,1.3738,amazing phone killer price its a really awesome phone i would recommend this phone to anybody who is in search of a really good budget phone its phenomenal and preforms such tasks as searching the web youtube and getting on various social medias effortlessly.,True
185,ORD182889,ID0361227457,2019-10-25,Bakers,"[('pearTV', 1), ('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 1)]",16615,110.44,-37.8011823,144.9768985,0,16725.44,Spring,True,1.8875,perfect! perfect 100% condition from networkstore. and battery was at 100%,True
186,ORD341333,ID0207093453,2019-06-20,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",10700,79.6,-37.8074708,145.0079001,5,10244.6,Winter,True,1.149,"bought for xmass for my wife. she is not electronic competent, but found is easy to use.",True
187,ORD479935,ID0227316012,2019-05-07,Bakers,"[('Alcon 10', 1), ('pearTV', 1), ('Universe Note', 2)]",22160,49.19,-37.804658399999994,144.98881540000005,25,16669.19,Autumn,False,0.8195,if i can't get one till tuesday it doesn't matter what i liked or disliked about this it's not working. i need new one tuesday. wednesday i'm going back to turkey. if i can't get one till tuesday it doesn't matter what i liked or disliked about this,False
189,ORD210948,ID6167344368,2019-09-08,Nickolson,"[('pearTV', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('Thunder line', 2)]",29800,74.69,-37.8138113,144.9684082,15,25404.69,Spring,False,0.5419,good product highly recommends,True
190,ORD020588,ID0282825793,2019-04-29,Thompson,"[('Toshika 750', 2), ('pearTV', 2)]",21260,51.91,-37.8016544,144.9497955,10,19185.91,Autumn,False,1.2498,false advertisement false advertising it wasn’t unlocked to any carrier,False
191,ORD029765,ID6207070037,2019-08-20,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('Thunder line', 1), ('Olivia x460', 1)]",10455,78.35,-37.81047589999999,144.9669605,25,7919.6,Winter,True,0.9321,works great looks good,True
192,ORD419292,ID0333901615,2019-04-08,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 1)]",2655,82.39,-37.8021805,144.9837223,10,2471.89,Autumn,True,1.3348,five stars loved this phone!,True
193,ORD247138,ID0589450912,2019-10-07,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330,77.19,-37.810033399999995,144.9726224,0,7407.19,Spring,False,0.9906,five stars work great just like my old same phone,True
194,ORD277035,ID0052504539,2019-03-07,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 1), ('Universe Note', 1)]",27895,82.12,-37.804126399999994,144.9349167,0,27977.12,Autumn,True,1.4309,"great phone, notification setting a little wonky great phone in every way except one. the notification settings are hard to get right and seemingly every notification is full volume or mute no in-between.",True
195,ORD453160,ID0306968335,2019-11-18,Thompson,"[('iAssist Line', 2), ('Universe Note', 1), ('iStream', 2), ('Alcon 10', 2)]",26100,81.54,-37.8150624,144.9328467,0,26181.54,Spring,False,1.2787,five stars good product,True
