,order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
97,ORD308323,ID0777775931,2019-02-16,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",5115,74.87,-37.805248299999995,144.9508189,25,3911.12,Summer,False,0.8899,great phone great phone really like it,True
98,ORD197931,ID3208518288,2019-04-10,Nickolson,"[('iStream', 2), ('Candle Inferno', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",5415,81.15,-37.80492,144.9636841,0,5496.15,Autumn,True,1.6073,"good i love my sansung replenish prepaid android phone,everything is there,and very easy to use,the problem is the battery,takes one day only,battery is good for one day only,i have always charge it,",True
99,ORD446372,ID5668009784,2019-02-28,Bakers,"[('Olivia x460', 1), ('Thunder line', 1)]",3405,71.52,-37.8045464,144.99998469999997,5,3306.27,Summer,False,0.7367,great starter 4g phone for my first 4g it is a great starter,True
100,ORD029475,ID0248746689,2019-12-04,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 2)]",18760,73.04,-37.8126546,144.9955805,0,18833.04,Summer,True,0.2975,"not 4g! won’t work with verizon! read the details and said it was 4g, waited for days for it to come in for my 84 yr old grandpa and it gets here and i can’t even activate it! very frustrating!",False
101,ORD416061,ID1877472377,2019-07-13,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545,56.33,-37.800559899999996,144.9609371,25,4215.08,Winter,False,1.8182,"missing charging cable and adapter missing charging cable and adapter..as indicated on website, seller didn't include charging cable and adapter. :(",False
102,ORD051000,ID1521014627,2019-12-17,Bakers,"[('Universe Note', 2), ('Alcon 10', 2), ('pearTV', 2)]",37420,95.11,-37.8005717,144.99308259999995,0,37515.11,Summer,True,1.066,"great for taking on trips. 16 gb, camera, computer",True
103,ORD406343,ID0122752041,2019-04-12,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350,78.12,-37.8137929,144.9421197,15,19075.62,Autumn,True,0.4527,four stars great phone love it,True
104,ORD352757,ID2180785610,2019-10-07,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('pearTV', 1)]",10950,104.16,-37.81828460000001,144.9566733,25,8316.66,Spring,False,1.0505,amazing for the price. forget the new store ones... got it for my dad for his birthday. just like new! love it,True
105,ORD101964,ID5957906922,2019-07-29,Nickolson,"[('pearTV', 2), ('Toshika 750', 2), ('Alcon 10', 2), ('Thunder line', 2)]",43520,70.78,-37.8059018,144.97354019999997,25,32710.78,Winter,False,1.4559,five stars brilliant phone. fast enough for everyday tasks. screen is excellent. camera is adequate. battery life is ok.,True
106,ORD285774,ID6167417966,2019-10-04,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Universe Note', 1)]",9125,99.54,-37.8124601,144.9688725,25,6943.29,Spring,True,0.6855,cheap durable? does not work for verizon voice and messaging. works for sprint just fine.,True
107,ORD479969,ID0709976861,2019-04-15,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('Alcon 10', 2)]",22210,78.23,-37.8143828,144.9354512,5,21177.73,Autumn,True,1.0393,loved the phone got this as a bcakup phone but its really nice and i'm using it more often,True
108,ORD492999,ID0579384306,2019-08-28,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('pearTV', 2)]",30670,67.08,-37.825289700000006,144.9451541,0,30737.08,Winter,False,1.4145,five stars nice,True
109,ORD494241,ID2189161536,2019-09-11,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('Thunder line', 1), ('pearTV', 1)]",16390,103.7,-37.817613200000004,144.95910959999995,0,16493.7,Spring,False,0.9247,good phone but it died love this phone. lasted less than a year.,True
110,ORD071121,ID0664379346,2019-10-03,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1), ('Olivia x460', 2)]",14850,97.35,-37.82050870000001,144.96583230000005,25,11234.85,Spring,True,0.3903,"good product i ordered this phone and it arrived in about a week. it was overheating and drained battery. i returned it and got another one. shipping was great. the second one is working perfectly fine. overall, a good purchase.",True
111,ORD465934,ID1449316569,2019-09-20,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180,62.1,-37.8168514,144.9881541,15,8715.1,Spring,False,0.9848,the candle inferno i purchased does not work. it does not start or charge.,False
112,ORD498659,ID0655124690,2019-04-23,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Alcon 10', 2)]",30990,78.27,-37.806744200000004,144.94141489999996,10,27969.27,Autumn,True,0.8263,great phone but don't buy a used one from edge ... great phone but don't buy a used one from edge cellular like i did. it turned out to be flagged as a stolen device.,True
113,ORD054805,ID6167413246,2019-01-02,Nickolson,"[('Toshika 750', 2), ('Thunder line', 2)]",13000,71.0,-37.8119961,144.971192,5,12421.0,Summer,False,0.7486,better than i phone. good phone best price.everybody loves this phone everyday we learn something else it can do.our family has bought another one since this purchase.,True
114,ORD076541,ID0202772800,2019-07-04,Thompson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,71.65,-37.8052525,144.9260628,10,12536.65,Winter,False,2.0237,"the camera and the apps are awesome excelent phone, i'm very satisfied with it",True
115,ORD108498,ID6167489450,2019-11-17,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2), ('Toshika 750', 2), ('Olivia x460', 2)]",26170,88.58,-37.8139135,144.960299,15,22333.08,Spring,True,0.9662,"i took it to at&t they said phone was,locked i bought this phone took it to at&t and the phone is locked. when i oder it said unlocked",False
116,ORD029248,ID0299026688,2019-07-09,Bakers,"[('Olivia x460', 2), ('Thunder line', 1), ('iStream', 1), ('iAssist Line', 2)]",9230,53.41,-37.8049,145.0117458,10,8360.41,Winter,False,1.5592,one star have not purchased it but looks fake from the pictures,False
117,ORD214269,ID0814526971,2019-05-30,Thompson,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,79.1,-37.81249570000001,144.95693319999995,15,5094.1,Autumn,True,0.8677,"grear great phone for a great price. i've had an alcon for 10years and after having this phone for just one day, i'll never go back!!",True
118,ORD303108,ID0781085309,2019-09-16,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2), ('Alcon 10', 2)]",26670,88.83,-37.8221864,145.01548799999995,25,20091.33,Spring,False,2.2393,four stars everything good so far.,True
119,ORD127894,ID0207085881,2019-04-14,Bakers,"[('pearTV', 1), ('iStream', 2)]",6610,67.02,-37.810443,145.01088380000004,15,5685.52,Autumn,False,1.3774,do you need a point&shoot camera when you carry this phone? probably not. this phone is a bit large but very convenient to share information with those around you - which is worth it because the camera is better than others.,True
120,ORD163002,ID6167236695,2019-05-05,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('Toshika 750', 1)]",18170,80.2,-37.812698,144.9612736,5,17341.7,Autumn,True,0.9802,good i have finally begun to use the cell phone. it is very good in all areas except the battery life. whn it is idle the battery needs to be charged every other day. when it is being used the battery runs down in 4 hours and that is not constant use. otherwise very good.,True
121,ORD417802,ID0767587063,2019-11-29,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680,104.42,-37.8087203,144.97313490000005,10,3416.42,Spring,True,1.1435,"amazing photos love the photo quality of the pixel 2 and all the surprising features. i bought it refurbished, and it was in good shape--only the faintest wear and tear. would definitely get again.",True
122,ORD079300,ID1479930066,2019-03-23,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Olivia x460', 2)]",9270,66.69,-37.82109420000001,144.9549572,0,9336.69,Autumn,False,1.3131,more feathers then the s7 model of olivia my wife like the feathers in the s8 olivia over the s7 she had.,True
123,ORD099910,ID2189145380,2019-05-15,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330,64.69,-37.8156236,144.9581195,10,6661.69,Autumn,False,1.0258,"i bought this tablet to replace my old candle inferno. so far, it has exceeded my expectations. all my apps have transferred flawlessly. the battery lasts me 10-12 hours, with moderate internet use. glad i made this purchase.",True
124,ORD280800,ID2020813875,2019-01-20,Nickolson,"[('Thunder line', 1), ('Alcon 10', 1), ('pearTV', 2), ('iAssist Line', 2)]",28200,94.86,-37.8129222,144.95984230000005,15,24064.86,Summer,True,1.0619,5000mah turbopower charging facial recognition absolutely amazing phone with 4/64gb . 2 day battery on heavy useage. international version is faster and hold more storage than the us model.,True
125,ORD454775,ID2202858905,2019-06-02,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",32920,66.76,-37.8217657,144.9538903,10,29694.76,Winter,False,1.1766,excellent deal got this for my 9 year old son while away on vacation and we've been able to keep in touch the whole time. he loves his phone and the large screen makes it great for gaming too.,True
126,ORD008642,ID0266737144,2019-11-12,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,70.98,-37.818514799999996,144.9711063,0,8840.98,Spring,False,0.1371,five stars works great and keeps battery life pretty long considering price,True
127,ORD359050,ID3208518277,2019-11-11,Nickolson,"[('iStream', 2), ('Toshika 750', 2)]",8940,93.44,-37.80379110000001,144.9675138,5,8586.44,Spring,True,1.6576,"two stars phone did not work, digico refunded",False
128,ORD452136,ID0363400139,2019-11-10,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Candle Inferno', 2), ('Toshika 750', 2)]",29860,86.1,-37.799501,144.9624976,5,28453.1,Spring,False,1.9978,great phone. runs well great phone. runs well. love the color. batter drains a bit quick for my liking. i think it's due from the auto display screen. camera's great and i love the sd micro space for more storage options.,True
129,ORD082608,ID0702354038,2019-09-03,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1)]",11175,77.95,-37.8060961,144.9428659,10,10135.45,Spring,False,0.8202,phone great product,True
130,ORD073381,ID6167289318,2019-03-05,Nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('Universe Note', 1), ('Toshika 750', 2)]",29160,65.81,-37.8083078,144.9686756,10,26309.81,Autumn,False,1.1477,"great so far the phone is excellent, however it said it was a dual sim phone.. it only has a 1 sim slot and memory card slot..",True
131,ORD327020,ID0333784292,2019-03-13,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",16500,77.28,-37.8210261,144.9679423,5,15752.28,Autumn,True,0.3054,gamers must get it i really wish i could expand the memory,True
132,ORD450553,ID6167417908,2019-09-23,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('pearTV', 1), ('Toshika 750', 1)]",15230,59.75,-37.817192799999994,144.9531503,15,13005.25,Spring,False,0.7343,not unlocked this phone is not unlocked!!!!!! please contact me asap or who should i contact!!!,False
133,ORD303830,ID1287239271,2019-01-27,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,106.56,-37.798608,144.9672495,5,9426.06,Summer,True,2.2341,thanks love it,True
134,ORD251717,ID4716795185,2019-08-02,Thompson,"[('Toshika 750', 1), ('Thunder line', 2)]",8680,64.18,-37.819183100000004,144.951869,10,7876.18,Winter,True,0.8386,good as a wifi phone sim card broke 2nd time inserting it. never could get it back out. pissed off,False
135,ORD436964,ID0387704654,2019-11-11,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",12625,75.42,-37.821289799999995,144.9644173,10,11437.92,Spring,False,0.542,"my bf got me this as a birthday present from my son. it's just like my 7"" although larger. i cannot tell the different between the regular and the hd and i game on it. i'm not sure if it cost more, but wouldn't waste the money if it did.",True
136,ORD252879,ID0588197151,2019-12-05,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 2), ('Lucent 330S', 1)]",8560,95.04,-37.81214050000001,144.9738872,25,6515.04,Summer,False,0.8134,it was good. gets a little laggy sometimes though even though ... after i figured out how to make it compatible with straight talk.....it was good. gets a little laggy sometimes though even though brand new,True
137,ORD114330,ID1217532917,2019-04-15,Thompson,"[('iStream', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",3980,79.89,-37.818473499999996,144.9486815,5,3860.89,Autumn,True,0.6611,it is an extremely light piece of telephone with magnificent ... it is an extremely light piece of telephone with magnificent structure with clear pictures and enormous and clear response. it was worth the price.,True
138,ORD498535,ID0774517574,2019-08-24,Thompson,"[('iStream', 2), ('iAssist Line', 2)]",4750,68.84,-37.8063227,144.95941919999999,15,4106.34,Winter,False,1.296,works fine. worked fine. like new.,True
139,ORD493742,ID0312718318,2019-08-10,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2)]",2090,82.52,-37.803356,144.9618828,10,1963.52,Winter,False,1.6653,"great phone for contract service great phone for contract service! besides memory being a bit low as indicated by others, its does what i need . talk email mapping and takes great pictures.",True
140,ORD360682,ID0714681793,2019-01-22,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,94.9,-37.8096214,144.97232250000005,25,5172.4,Summer,True,1.0282,"... working within 2 weeks and battery life is absolutely terrible. good working phone, great customer service, thanks.",True
141,ORD487575,ID4754200371,2019-05-13,Thompson,"[('iStream', 2), ('Lucent 330S', 2), ('pearTV', 1), ('Thunder line', 2)]",13430,82.7,-37.815083,144.9276048,25,10155.2,Autumn,True,1.7326,this works great. i read a lot and i needed something that would handle all my ebooks. it has all the other bells and whistles as any tablet but i use it for the ebooks and one game. excellent!,True
142,ORD194949,ID0457365602,2019-03-04,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Thunder line', 1), ('iStream', 1)]",3985,62.6,-37.82026060000001,144.96954430000005,10,3649.1,Autumn,True,0.1854,just bought it and not really happy i really expected more from digico,False
143,ORD462227,ID2020813864,2019-08-18,Thompson,"[('Alcon 10', 2), ('iStream', 2), ('Candle Inferno', 1), ('pearTV', 1)]",24940,66.39,-37.8107208,144.9586769,10,22512.39,Winter,False,1.0437,"so glad i got this! awesome screen! decent photos - not professional-quality, but much better than the cheap phones i've had before. and the capacity to edit the photos is really great as well. fast! superb battery life. pretty good fingerprint sensor. very satisfied.",True
144,ORD096795,ID2324385463,2019-08-10,Bakers,"[('Thunder line', 2), ('Lucent 330S', 1)]",5590,62.77,-37.81402420000001,144.98550480000003,0,5652.77,Winter,False,0.9658,cellurar el teléfono muy lindo pero no sirvió lo bueno es que el vendedor de volvio todo el dinero son legales,False
145,ORD262366,ID1560149462,2019-05-12,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",30110,48.74,-37.8158801,144.9369481,10,27147.74,Autumn,False,0.959,telefono con fallas el telefono no tiene ni mes y presento daños en el flex de carga inalambrica. tuvimos que hacerle reparar,False
146,ORD126351,ID4520380434,2019-01-31,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1)]",17590,72.32,-37.819435799999994,144.96113359999995,0,17662.32,Summer,False,0.7461,thanks for the amazing deal!! great alcon tbh,True
147,ORD439027,ID1985553020,2019-06-30,Nickolson,"[('Toshika 750', 1), ('Thunder line', 2), ('iAssist Line', 2)]",13130,58.7,-37.798606899999996,144.9658792,10,11875.7,Winter,False,2.2483,said it was new and it is not!! this phone said it was new when i ordered it. i however is not new. it has chips in it on the corners of it. i'm not happy at all with this phone!!,False
148,ORD367936,ID3640164977,2019-06-07,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('pearTV', 1)]",11060,67.77,-37.8038884,144.96438369999996,15,9468.77,Winter,True,1.699,"do not buy half done restoration terrible, just terrible, i was excited to receive a new phone after years of waiting only to receive a half restored and google locked disappointment. not worth the $325 or the 35 mile road trip to find out it wasn't even restored properly.",False
149,ORD464144,ID0580890042,2019-05-16,Nickolson,"[('iStream', 1), ('Olivia x460', 1), ('pearTV', 1)]",7685,79.93,-37.809398,144.97367739999999,5,7380.68,Autumn,True,1.0862,five stars great phone from google. the best android phone on the market right now.,True
150,ORD390309,ID1982318497,2019-02-16,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610,72.82,-37.80154320000001,144.9923258,10,2421.82,Summer,False,0.9751,candle was great purchase for both of my teenage sons.great for use of apps and music. good for everyday use. would recommend to anybody.,True
151,ORD100499,ID5864704363,2019-05-22,Bakers,"[('Lucent 330S', 1), ('pearTV', 1), ('Thunder line', 1), ('iStream', 1)]",9870,78.56,-37.8023815,144.99146159999995,0,9948.56,Autumn,True,0.9102,"great for what we needed it for needed it just to transfer a line over to. it serves its purpose, however the phone was previously used, which i was under the impression that it wasnt. arrived early than expectant date.",True
152,ORD312556,ID0650269089,2019-07-14,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455,66.27,-37.81429979999999,144.9779444,15,3003.02,Winter,False,0.8794,this is a good company to buy a used alcon from i had my phone since like february or march and it’s july now and it’s still alive!!,True
153,ORD300700,ID2469584365,2019-07-01,Bakers,"[('Universe Note', 2), ('Lucent 330S', 2)]",9360,69.03,-37.799988799999994,144.9923328,5,8961.03,Winter,False,1.1428,four stars good for cuba,True
154,ORD058816,ID4264281401,2019-11-25,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",33970,76.66,-37.818653999999995,144.952458,10,30649.66,Spring,False,0.8172,five stars great buy!,True
155,ORD443121,ID5002595097,2019-04-01,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,77.95,-37.8122054,144.9533103,15,2891.45,Autumn,True,0.5514,"this is a very good phone! no complaints so far, but i'll update my review as time goes on! very impressed coming from an alcon 5.",True
156,ORD304026,ID3945799025,2019-04-12,Thompson,"[('Toshika 750', 2), ('pearTV', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",31440,64.2,-37.819024799999994,144.95424619999997,10,28360.2,Autumn,False,0.9478,five stars so far it works perfect. actually looked brand new too.,True
157,ORD211814,ID0103114335,2019-04-22,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1)]",6545,65.74,-37.812898600000004,144.9562336,5,6283.49,Autumn,False,0.8064,"good enough @ this price big screen with a small battery perfect camare yet processer is not good enough above all, i like its design",True
158,ORD099654,ID4733727874,2019-03-03,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Universe Note', 2)]",13670,80.65,-37.80437620000001,144.949041,25,10333.15,Autumn,True,0.9397,easy to use and great quality. all 3 of my kids have a candle inferno,True
159,ORD392687,ID3153810248,2019-11-23,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]",6070,105.25,-37.8087289,144.9614717,0,6175.25,Spring,True,1.3081,five stars what a nice and cheap phone is this!!!,True
160,ORD403855,ID0844490706,2019-10-17,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",9540,76.36,-37.8207343,144.94882090000004,15,8185.36,Spring,False,1.8384,"picture not of actual phone this is an example of difference between ""excellent"" condition and ""good"". the home button is clearly discolored but phone is fully functional so it serves its purpose. an. accurate picture would have been better",True
161,ORD481408,ID0493873668,2019-02-12,Bakers,"[('iStream', 1), ('Candle Inferno', 2)]",1010,84.21,-37.8004027,145.0135148,5,1043.71,Summer,True,1.9303,great phone 👍 nothing,True
162,ORD341716,ID6167489359,2019-05-23,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Universe Note', 1), ('Olivia x460', 1)]",27025,49.69,-37.81316029999999,144.9516,10,24372.19,Autumn,False,0.4021,glitchy touch screen the phone came and the screen kept glitching out as soon as i start to set up the phone and only got worse with time. made it extremely hard to do anything like typing or using apps.,False
163,ORD152682,ID0259616699,2019-02-27,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('iStream', 2)]",2385,80.28,-37.8173369,144.9562328,10,2226.78,Summer,True,0.9586,"doesnt work on any network horrible, have tried on 5 different networks, wont work.",False
164,ORD018092,ID0129279422,2019-06-30,Bakers,"[('Thunder line', 1), ('Alcon 10', 2), ('iStream', 1), ('Universe Note', 1)]",23680,62.79,-37.8005595,144.9929871,0,23742.79,Winter,True,1.0688,received the phone and didn't work.. wont be ... received the phone and didn't work..wont be able to return it in time and get a replacement because i leave the country...been trying to contact them to send it back and can't get a hold of anyone and they've been open for an hour..disapointed with the experience,False
165,ORD045679,ID0702374209,2019-09-26,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Olivia x460', 1)]",12400,74.85,-37.8078058,144.9422467,0,12474.85,Spring,False,0.6881,phone is great sent wrong sd card the phone is very and works better than expected. it works in the us with at&t. however i ordered the bundle with the 64 gb sd card and only got a 32gb card.,True
166,ORD487392,ID6167359499,2019-01-09,Nickolson,"[('Universe Note', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",16850,77.67,-37.809203499999995,144.97314319999995,10,15242.67,Summer,False,1.0921,"affordable and kid friendly. my kids watch videos and play games on these a lot. lots of apps, games and books to choose from!",True
167,ORD292525,ID5727168122,2019-01-12,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",15980,98.1,-37.825335700000004,144.9816501,10,14480.1,Summer,True,1.3019,"went in to look at the 10' candle inferno and couldn't resist the price on this one. there wasn't a big enough size difference to justify spending more than 200.00 for the 10 inch. this has been a great device so far. battery life, ease of use, etc",True
168,ORD409839,ID0294630419,2019-03-27,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",12050,80.12,-37.8161624,144.98102519999995,10,10925.12,Autumn,True,1.0447,just like new. just like new.,True
169,ORD483635,ID0628173794,2019-12-17,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450,87.49,-37.812782299999995,144.9479386,0,3537.49,Summer,True,0.0774,"love our inferno stick,easy to set up and have loads of shows for free and plenty to rent or buy.we also use pluto tv and tubi so that's even more tv.iassist makes it so easy to find any show or movie i want.we love the money we save.",True
170,ORD274749,ID0332797046,2019-03-20,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1), ('iAssist Line', 2), ('Alcon 10', 2)]",27140,65.74,-37.8095744,145.00032040000005,5,25848.74,Autumn,False,0.45,price i like,True
171,ORD281717,ID0294620297,2019-09-09,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('pearTV', 2), ('Thunder line', 1)]",22700,57.42,-37.81800870000001,144.9668486,10,20487.42,Spring,False,0.2464,charging problem in this phone 📱 i don’t like this phone don’t bye wasting money problem is charging,False
172,ORD411809,ID0361771319,2019-12-26,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",7330,81.55,-37.8000013,144.98000109999995,10,6678.55,Summer,False,1.7414,bought for wife she really likes the large screen.,True
173,ORD066397,ID1492145816,2019-01-31,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",22500,68.25,-37.813229,144.9514476,15,19193.25,Summer,False,0.39,five stars perfect :),True
174,ORD452242,ID5959605036,2019-10-22,Bakers,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865,98.58,-37.8163302,144.99589430000003,5,10420.33,Spring,True,0.7075,the android 8.0 it’s good,True
175,ORD018084,ID0709965773,2019-06-09,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('iStream', 2), ('iAssist Line', 2)]",11530,76.86,-37.81397370000001,144.9356375,5,11030.36,Winter,True,1.0157,phoneed worked perfectly and all. my only concern was ... phoneed worked perfectly and all. my only concern was that it came with fake earbuds and a broken charger so i definitely had to replace those.,True
176,ORD036434,ID1131986141,2019-10-26,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('pearTV', 1), ('Olivia x460', 2)]",12170,97.95,-37.814907,144.94494269999996,25,9225.45,Spring,True,0.3111,"good battery life, handles heavy apps well. so far, this is a very solid phone. it was easy to switch over from my old phone service to my new one (at&t does work with this phone!), and it's surviving strong in texas heat with good battery life. i'll update this later in a few months time.",True
177,ORD433866,ID0591317304,2019-09-13,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1)]",13270,104.73,-37.8250195,144.95703269999996,25,10057.23,Spring,True,1.3127,"great sound quality, great features, great product. multi room music is very cool.",True
178,ORD017761,ID6122497851,2019-06-22,Bakers,"[('iStream', 1), ('Universe Note', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",9275,67.35,-37.8024834,145.0032421,10,8414.85,Winter,True,1.0935,five stars very good,True
179,ORD427597,ID0844489496,2019-02-06,Thompson,"[('iStream', 2), ('iAssist Line', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",13820,58.86,-37.8209271,144.94757380000001,15,11805.86,Summer,False,0.9199,bought it accidentally. meant to get an 8 inch screen.,False
180,ORD040129,ID0561538897,2019-01-04,Bakers,"[('iStream', 2), ('Toshika 750', 2)]",8940,80.87,-37.799371799999996,145.0050504,10,8126.87,Summer,False,1.4644,awesome value for the price! great phone for the price! works perfectly with cricket! i've already started recommending this phone to all my friends!,True
181,ORD094510,ID2346984244,2019-09-30,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2), ('iStream', 2), ('Olivia x460', 2)]",29290,101.59,-37.8189974,144.9465067,5,27927.09,Spring,True,0.7057,love it just as good as a new one,True
182,ORD421289,ID0266739853,2019-02-24,Bakers,"[('Universe Note', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",12575,101.43,-37.8246794,144.9923015,25,9532.68,Summer,True,1.6547,great item love it,True
183,ORD456988,ID0596909539,2019-03-07,Nickolson,"[('Universe Note', 2), ('Olivia x460', 2), ('Thunder line', 1)]",11530,77.62,-37.8127229,144.96264130000003,10,10454.62,Autumn,True,0.8925,"can’t get the shutter sound to mute on camera. so far so good with the alcon. the condition was good, working good so far. only issue is that it must’ve been from japan or china since we can’t get the shutter sound off on the camera. other than that it’s been a couple days and no issues.",True
184,ORD156139,ID2272185768,2019-04-14,Bakers,"[('pearTV', 1), ('iAssist Line', 2), ('Olivia x460', 2), ('Universe Note', 1)]",16660,70.49,-37.8211419,145.0153879,0,16730.49,Autumn,False,2.1636,very pleased. works perfectly! very pleased. works perfectly!,True
185,ORD288049,ID0641029599,2019-09-17,Bakers,"[('Toshika 750', 2), ('Universe Note', 2), ('Alcon 10', 1), ('iStream', 2)]",24790,98.82,-37.810275,144.94273940000005,0,24888.82,Spring,True,4.6166,love it even though i’m still trying to figure out all the other things i can do with this item it works great with my phone.,True
186,ORD411296,ID0758613567,2019-10-15,Thompson,"[('iAssist Line', 1), ('Universe Note', 2)]",9125,78.22,-37.82144990000001,144.9449342,15,7834.47,Spring,False,0.9949,"amazing!!!! i am very satisfied with my purchase, the only thing i did not like was to wait 15 days to receive the package.",True
187,ORD027461,ID0247020730,2019-11-04,Nickolson,"[('Toshika 750', 2), ('Universe Note', 2)]",15540,99.35,-37.813176399999996,144.9692124,25,11754.35,Spring,True,0.6039,amazing i love it. would like 4g version,True
188,ORD408947,ID0581702915,2019-10-30,Thompson,"[('Thunder line', 1), ('iStream', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",11980,112.39,-37.815726,144.9218574,10,10894.39,Spring,True,2.243,five stars works well,True
189,ORD242728,ID2189156624,2019-01-07,Nickolson,"[('iAssist Line', 1), ('Thunder line', 1), ('Lucent 330S', 1), ('Toshika 750', 2)]",14275,74.6,-37.8183225,144.96057340000004,5,13635.85,Summer,True,0.79,"the new inferno hd 8 is an improvement over the inferno hd 7"". it is faster and the larger screen makes reading books much easier. i do wish the screen was easier to read when outside or in the car. too much glare in those places.",True
190,ORD473243,ID5563404264,2019-09-25,Bakers,"[('pearTV', 1), ('Universe Note', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",15435,83.74,-37.816983,145.0108768,10,13975.24,Spring,False,1.5804,gifted my dslr the camera is amazing.,True
191,ORD493629,ID0125386169,2019-07-13,Thompson,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,62.52,-37.805693299999994,144.94122,5,10721.52,Winter,True,0.9318,defective battery the phone stopped working last week. i did a factory reset and still have issues with the battery draining in minutes.,False
